-0.1972222222	-47940.526550
-0.1944444444	-47438.816516
-0.1916666667	-46935.621256
-0.1888888889	-46430.964247
-0.1861111111	-45924.869269
-0.1833333333	-45417.360401
-0.1805555556	-44908.462010
-0.1777777778	-44398.198745
-0.1750000000	-43886.595528
-0.1722222222	-43373.677550
-0.1694444444	-42859.470256
-0.1666666667	-42343.999345
-0.1638888889	-41827.290755
-0.1611111111	-41309.370658
-0.1583333333	-40790.265453
-0.1555555556	-40270.001753
-0.1527777778	-39748.606384
-0.1500000000	-39226.106366
-0.1472222222	-38702.528915
-0.1444444444	-38177.901428
-0.1416666667	-37652.251473
-0.1388888889	-37125.606789
-0.1361111111	-36597.995264
-0.1333333333	-36069.444940
-0.1305555556	-35539.983992
-0.1277777778	-35009.640727
-0.1250000000	-34478.443573
-0.1222222222	-33946.421067
-0.1194444444	-33413.601850
-0.1166666667	-32880.014656
-0.1138888889	-32345.688302
-0.1111111111	-31810.651681
-0.1083333333	-31274.933752
-0.1055555556	-30738.563530
